chrom	chromStart	chromEnd	strand	log2BaseMean	meanLog10FpkmGrp1_kidney	meanLog10FpkmGrp2_liver	meanVstCountGrp1_kidney	meanVstCountGrp2_liver	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cRank	cRank_rerank
chr18	31621891	31622458	+	5.24210008534009	1.40403575687131	2.19844885558294	5.20624992643076	6.59390459567196	37.8468174969873	-2.69523712319665	0.329484217960461	-8.1801706311775	2.8344221913431e-16	1.61789646250387e-15	1096	711
chr18	31633867	31635337	+	11.6963052018644	3.17079766160595	3.67714918020196	10.6444572078111	12.3048822164808	3318.47617675645	-1.67584372725598	0.171731860519529	-9.75849048735717	1.6966164675031e-22	1.38564394526102e-21	2433	1961
chr18	31683008	31683452	+	4.20774081263318	1.28244363979437	1.98462344695818	4.97496701721536	5.92684198600951	18.4780525802428	-2.29260799959446	0.41641294312703	-5.5056117669596	3.67888468444698e-08	1.17364113135647e-07	1961	1493
chr18	31705044	31705366	+	4.03155835016896	1.41252239462364	2.02975453379961	4.97936789370447	5.77905206033185	16.3538493467094	-2.05387793784786	0.459905929033038	-4.46586531764482	7.97457680947243e-06	2.00598924487573e-05	2487	2020
chr18	31726731	31726918	+	2.20803912193838	1.13459818295777	1.52971004535292	4.71165901219762	4.88267235242411	4.62046843096524	-0.321889972393827	0.835241611275075	-0.385385459786218	0.699951853637418	0.742437910538435	5898	5844
chr18	31759133	31761003	+	10.3013820026361	2.79590925512136	3.0946747936921	9.77197053080437	10.7364078034354	1261.9001139992	-0.991200954240489	0.164072680706384	-6.04123093480927	1.52942888238962e-09	5.55962062070277e-09	3971	3627
chr18	31779017	31779444	+	3.41859195275419	1.32433615991555	1.64827531675108	4.98879511658751	5.39235959320042	10.692979167511	-1.36514029258372	0.509207426524791	-2.68091198492615	0.0073421824324619	0.0121676008735051	3775	3405
chr18	31788583	31789867	+	9.22971980179893	2.56760476480606	2.9648814071655	8.55085578895659	9.79092040968219	600.374878718402	-1.32083724605645	0.178963087790912	-7.38050098688296	1.57695008161636e-13	7.55390483199998e-13	3206	2781
chr18	31803405	31804660	+	9.1815262865666	2.60481198244301	2.94329906461251	8.63333711517902	9.69048148102723	580.650518566491	-1.13034921927647	0.17136323067924	-6.59621795641956	4.21778730937017e-11	1.72912695985713e-10	3649	3265
chr18	31850729	31851209	+	4.24862315740769	1.42028821984863	1.90633256571627	5.14849392286076	5.85967572494788	19.0091636985107	-1.65206637054666	0.408734384665402	-4.04190700006576	5.30182609435983e-05	0.00012078741458964	2746	2289
chr18	31879612	31880058	+	4.40292654246904	1.99903361948743	1.46447243836437	5.95743332902332	5.18703125830422	21.1549965084296	1.630145236718	0.401740976203167	4.05770218443839	4.95579082929022e-05	0.000113275218955205	2737	2283
chr18	31888559	31889044	+	4.50460692825845	1.81319260334601	1.80959717294772	5.69345073060548	5.69582545295195	22.6997881501918	-0.0372162522192072	0.344099767935278	-0.108155412142583	0.91387241336538	0.927531353002624	6173	6154
chr18	31910417	31911690	+	10.2013859227212	2.77660332952865	3.29363320893943	9.18295171012208	10.8408204227332	1177.39763760099	-1.72420146304524	0.154049117550946	-11.1925435890603	4.43524715235197e-29	4.96366836943004e-28	2336	1860
chr18	31924359	31924943	+	4.44607408365205	1.72682428934517	1.59831530511853	5.73609201257925	5.49763015657348	21.7972478332485	0.625569752176735	0.45509403309814	1.37459449406104	0.169257196542246	0.21185934805288	4998	4799
chr18	31931018	31931949	+	6.0774998930482	2.07539792503417	1.91755909396989	6.80426111633369	6.43780379772175	67.5320240484723	0.537388453164501	0.244045584274796	2.20200031384055	0.0276652863000399	0.0411884890749762	5071	4899
chr18	31939026	31939487	+	5.20748839143975	2.14082609777465	1.88401243984777	6.27339257606245	5.79513806713718	36.9496396997533	0.834466958521322	0.342920311930147	2.43341362261242	0.0149572036870594	0.0235520428558379	4338	4035
chr18	31959153	31959654	+	5.38450596844192	2.26456571103706	1.66731476966479	6.61819090129522	5.49923105194293	41.7732060634575	1.97354616311243	0.323896370793036	6.09314071127241	1.10716660371031e-09	4.06480884554676e-09	1859	1400
chr18	31980662	31980846	+	2.4075524520431	1.58738154951123	1.53176055416254	4.91675471875267	4.88578196116126	5.30573438016157	0.0738976988994478	0.68458760758309	0.10794483873341	0.914039448731007	0.927531353002624	6165	6148
chr18	32017111	32017491	+	4.45938128155369	2.11653880486063	1.39068111807588	6.05030997270158	5.05408482980992	21.9992324112242	1.95383823871631	0.422363847179465	4.62595994369307	3.72867362189471e-06	9.79285565851105e-06	2382	1906
chr18	32036540	32037345	+	5.87980105940812	2.21378149278119	1.57288307205434	6.993244756792	5.66490939882887	58.8838892797151	2.16066653485486	0.30319807864446	7.12625404657833	1.03137280281958e-12	4.70281942743387e-12	1517	1086
chr18	32060006	32060256	+	3.07089897850363	1.71587017203553	1.46238770461188	5.19219455940247	4.95905819193489	8.40296793243283	0.750634950824723	0.609523177500647	1.23151174316735	0.218131527331548	0.265079804775867	5148	4982
chr18	32067192	32068518	+	9.7886813228353	2.6277447584664	3.14809734275751	8.77657303204023	10.4257467696187	884.477309967749	-1.74751075160345	0.18792233097914	-9.29911172609622	1.41623879643774e-20	1.03383779585933e-19	2288	1807
chr18	32120138	32120456	+	3.37593455649326	1.64857816974637	1.62350157795413	5.21442041802992	5.19496124093418	10.3814392021722	0.0734936577875423	0.509014064086565	0.144384336254889	0.885196985061957	0.903981772534705	6126	6104
chr18	32137504	32138487	+	6.30074127873539	1.81237146859663	2.20075948131482	6.25971166781129	7.17886790541351	78.8337380275924	-1.29538573149695	0.227976446310728	-5.68210335962232	1.3304820904694e-08	4.43446774532581e-08	3261	2843
chr18	32138642	32139917	+	6.71273114387644	1.9386960178635	2.14177666594883	6.80018231616028	7.32522956593455	104.889841014297	-0.707330515907058	0.239402013018973	-2.95457213156766	0.00313102951016517	0.00553794758710582	4672	4415
chr18	32147212	32148243	+	7.51997100509224	2.35063150824091	2.43001970281626	7.63903102870591	7.86556401980679	183.542582918111	-0.273076806309369	0.191197178542285	-1.4282470504604	0.153220762394661	0.193646280715353	5661	5561
chr18	32153187	32153797	+	5.03942002722076	2.05903299798041	1.56494153190759	6.34784663534101	5.46004195714679	32.8864192410745	1.68701320470218	0.325524685491664	5.18244323669082	2.18998026292982e-07	6.45033734693454e-07	2413	1941
chr18	32162384	32163767	+	10.0247541053743	2.73110185521749	3.18908863802008	9.15330598361874	10.6176878078853	1041.7216373301	-1.52594612071194	0.166383439697829	-9.17126201672015	4.67513221748058e-20	3.30108658606755e-19	2771	2318
chr18	32174735	32175150	+	4.13368941192261	1.81408202950328	1.71040971065863	5.594515272029	5.43807716349271	17.5535316131256	0.340037270157321	0.395472892492998	0.859824469924551	0.389885808390061	0.444266816562633	5490	5366
chr18	32223220	32223483	+	2.04257389766669	1.28930449227835	1.34585357338364	4.8076919236318	4.83011920726755	4.119798845464	0.0276565784703634	0.765574410339483	0.036125265025642	0.971182476895702	0.975529961669716	6228	6225
chr18	32239616	32240970	+	8.07722846813302	2.21818460524745	2.59091304012522	7.59927183019953	8.6909138941589	270.077279772621	-1.23284755065148	0.175639967024657	-7.01917434588455	2.23183150951308e-12	1.00098993164869e-11	3394	2978
chr18	32284962	32285537	+	4.83012185838035	1.83963779252933	1.80821078897373	5.88241345157498	5.81448596811937	28.4453683564506	0.166891698974471	0.357966713131462	0.466221279388011	0.641057119290965	0.687545574881583	5880	5828
chr18	32293115	32293464	+	3.81019074684604	1.77765829867636	1.63981554771245	5.4447414871858	5.26625665972391	14.0275460794163	0.406423728563989	0.486046121916914	0.836183461275439	0.403051701124783	0.457787117326914	5508	5387
chr18	32311972	32312347	+	3.16258773559286	1.56081193268297	1.43903221170164	5.19301501777999	5.06788620017682	8.95434395106436	0.333640285365513	0.548998898759057	0.607724871797859	0.543369964274246	0.595675645100844	5706	5618
chr18	32366592	32366859	+	2.91921882296429	1.67673047561319	1.39473956542724	5.17665174614927	4.88920445201173	7.56436418343929	0.961931453783118	0.619307140632891	1.55323811186819	0.120366259384134	0.155773959186418	4834	4604
chr18	32376619	32378605	+	8.74366673566514	2.52496490406246	2.41259161378488	8.99923616607194	8.65591373643362	428.653090773669	0.335508553586668	0.201403232466306	1.6658548598161	0.0957423262867511	0.126818546104153	5495	5371
chr18	32398553	32399331	+	6.65802333494569	1.92076073041719	2.43886958001857	6.27537782232802	7.54885596086223	100.986829032604	-1.76897932634738	0.227605975783171	-7.77211283781317	7.71876403504347e-15	4.00735168491552e-14	2238	1758
chr18	32406926	32407926	+	5.68544988911413	1.62227103082802	1.95963372268582	5.90448323247967	6.63426165080308	51.4625089420368	-1.26861099678744	0.333060196916392	-3.80895408257355	0.000139555868566708	0.000301055694397697	3319	2900
chr18	32410676	32410939	+	4.1784433322347	2.12475238129754	1.7468557061748	5.77766792036697	5.23706158706992	18.1065946074489	1.18899127530479	0.402972138659455	2.95055454518552	0.00317204030427632	0.00560256469326727	3542	3142
chr18	32414166	32414829	+	5.43523726403118	2.12531207805093	1.68105655016162	6.57593214222926	5.70089974798593	43.2682619223119	1.44327604640175	0.295264576862925	4.88807720091593	1.01825602273909e-06	2.81121345024526e-06	2958	2504
chr18	32431823	32432762	+	5.97043151048241	1.83266013377213	2.06069065714219	6.26280074225249	6.78420839353981	62.7016503219756	-0.823775300181676	0.261979893627948	-3.14442184388228	0.00166415357120879	0.00306114223507268	4376	4076
chr18	32441279	32441463	+	3.84116204685159	2.02803714881429	1.99788051943508	5.40583382913386	5.36258672162948	14.3319404278234	0.0586944521777751	0.445600882305607	0.131719784471882	0.895205936122893	0.911821611264217	6142	6122
chr18	32484902	32485420	+	4.93113790308706	1.93744111421871	1.88210717699299	5.96093814535789	5.87056464100538	30.5084695270745	0.0975414345278878	0.307289297986877	0.317425420172144	0.750920821274829	0.788533535919741	6028	5990
chr18	32497141	32498132	+	4.82304589345675	1.80939432445416	1.19317270357245	6.26140287669951	5.23887066695725	28.3061943623761	2.03175697043766	0.367347594198396	5.53088410683958	3.18620789266574e-08	1.02377588990842e-07	1947	1478
chr18	32510984	32511232	+	2.55628650703577	1.26570457469348	1.49234317550703	4.81444388982805	4.97244733329826	5.88191732862085	-0.441917175723519	0.759638832812946	-0.581746425583717	0.560737495305364	0.610613363034005	5745	5665
chr18	32523533	32525161	+	7.25135509241624	1.86136104445638	2.2731653708198	6.86711833120542	7.98193866025626	152.361553460868	-1.38669100028051	0.198968282462713	-6.96940730008249	3.18279009458715e-12	1.41820048659097e-11	3074	2636
chr18	32542132	32543290	+	11.0331167037177	1.93476394001686	3.69172997121939	6.71482052292924	12.0114358136389	2095.55504658608	-5.70660198832698	0.265061882598423	-21.5293196154222	8.2739335447861e-103	1.39896562854546e-100	37	17
chr18	32552020	32553610	+	10.3545452009826	2.36935197130087	3.31223555875148	8.23556605434084	11.2168795494301	1309.26843290603	-3.10923655874669	0.176984550108912	-17.5678416948447	4.34386629372506e-69	1.92732110166978e-67	554	346
chr18	32556673	32557238	+	8.98831494022497	1.73868263121219	3.38607119534112	5.68703083082461	9.99865386350334	507.869821983725	-5.43879869991208	0.22214656818102	-24.482929196008	2.24541960889291e-132	2.00676358189058e-129	20	7
chr18	32559311	32560543	+	9.06336090571125	2.21921335299072	3.00582508515234	7.48828606602228	9.86551658558859	534.987326692923	-2.66787558461794	0.204592388344788	-13.0399552309929	7.24996063453963e-39	1.19043973043779e-37	880	546
chr18	32676978	32677539	+	3.70429685864655	1.65354625302242	1.28366971130684	5.54500500149759	5.07085225755866	13.0348028620077	1.28631005421337	0.482525578043902	2.66578625619788	0.00768085099725263	0.0126918657788728	3786	3416
chr18	32722641	32723370	+	4.76316951676029	1.9329394328443	1.12196336769087	6.25439968242467	5.03699996485178	27.1554434334921	2.60818533129119	0.439291805151159	5.93725013921834	2.89842282473771e-09	1.02927595001729e-08	1761	1315
chr18	32816279	32816949	+	5.71494874403955	2.21415526127795	1.73863770009117	6.79533164970155	5.80518200642486	52.5255968052855	1.60682806280819	0.275218388347898	5.8383746538659	5.27125177289567e-09	1.83103559640396e-08	2589	2121
chr18	32836676	32838036	+	7.98143520722138	2.30118596292292	2.49319504250169	7.83778551637555	8.40326299998444	252.726862506022	-0.675497558987959	0.201461633992065	-3.35298362076506	0.000799454374731104	0.00154173445385875	4756	4514
chr18	32938564	32939859	+	6.65934106913336	2.25112442962466	1.60011572999988	7.63698620338485	6.0646506140419	101.079110897847	2.17417459104543	0.234584553289944	9.26819162026486	1.89328527907927e-20	1.37246728921436e-19	1493	1060
chr18	32945233	32945489	+	2.35001927689772	1.59178618008501	1.06928466586	5.06445433171481	4.64508682724166	5.09831063105832	1.7490484841218	0.800058181546395	2.18615161305037	0.0288045149656068	0.0427219169333419	4218	3895
chr18	33153049	33153329	+	2.5180976416757	1.3126499496129	1.46927620092064	4.87693920168152	4.96961926563325	5.72826264080012	-0.146272550510727	0.689342584793995	-0.212191374415726	0.831957735747946	0.858724236073116	6061	6029
chr18	33172122	33172462	+	4.37558523728097	1.25399435700175	2.11089834484667	4.90195945177596	5.98722748493558	20.7578517049195	-2.68880068802658	0.495060503140237	-5.43125672714981	5.5958562155109e-08	1.7477621809404e-07	2003	1533
chr18	33209552	33209872	+	3.79359919296531	1.77705198049379	1.38775058262828	5.41033876933947	5.14288394660545	13.8671479340374	0.321741265149162	0.523046817031578	0.615128999302825	0.538469532178782	0.591135412845121	5698	5608
chr18	33211124	33212405	+	6.18223202692961	1.69815036168733	2.02972081901665	6.25974936573666	7.03448974937233	72.616828975142	-1.13157443483971	0.247825591773911	-4.56601122886469	4.97092151117044e-06	1.28345377523245e-05	3643	3255
chr18	33236473	33236699	+	3.06447702958965	1.7838161567672	1.50000408581865	5.22584253090329	4.92712401276574	8.36564645973126	0.894325209120847	0.59704522475006	1.49791870372171	0.134154373569048	0.171840655415226	4884	4659
chr18	33259475	33260688	+	5.85880715639348	1.85921925517311	1.77087621147333	6.56343026167683	6.3724864655792	58.033223290198	0.299742677159887	0.282542286795868	1.06087722499551	0.288745700772714	0.340507653917832	5593	5478
chr18	33377512	33378890	+	6.49536256703724	2.07731559133512	1.76775920770219	7.24240619648908	6.48530949441612	90.2191986763954	1.05277917381182	0.275705481719129	3.81849199097289	0.000134269942754977	0.000290353529856597	3829	3470
chr18	33385527	33385800	+	2.55915221514806	1.5797879618659	1.28414663988324	5.07038646567667	4.80641233974387	5.89361253079205	0.975658329151726	0.674702243337525	1.44605763325385	0.148161037457392	0.187896908642498	4933	4722
chr18	33433644	33434093	+	3.2099795823762	1.5536948908159	1.203887022862	5.29636370324377	4.92602534963907	9.25337451268818	1.25158854459844	0.614165074988177	2.03786994013382	0.0415629415154556	0.0595142508859442	4369	4065
chr18	33443254	33443484	+	3.59328721934996	1.90673559511526	1.79150564638215	5.36437416505477	5.21939520614055	12.0694432228378	0.412408945100761	0.466595091948324	0.883869016664316	0.37676692436629	0.431220980394349	5466	5338
chr18	33453345	33453646	+	2.63952943465456	1.63337884034242	1.15163973043339	5.16392471125593	4.73667608785243	6.23128384143602	1.63067822544995	0.687160562075512	2.3730672501411	0.0176410516341783	0.0274465105753344	4021	3692
chr18	33463234	33464564	+	8.91433724793057	2.80598108705807	2.56303564049027	9.33495704159082	8.58332582502586	482.483985697303	0.797916701864326	0.173218837678531	4.60640835926369	4.09683483593196e-06	1.07013773417914e-05	4444	4154
chr18	33471074	33471653	+	4.6344139150004	2.02071981611501	1.1543297447824	6.22112216790404	4.95881860122095	24.836912124503	2.95704344734592	0.453248537730763	6.52411028649023	6.84063634465272e-11	2.76453623851081e-10	1548	1114
chr18	33482044	33482974	+	5.01314323334041	1.90573550462073	1.17100532832531	6.4094149685427	5.20401015066258	32.2928582165227	2.10830030361859	0.379024140921948	5.56244332746274	2.66023436870026e-08	8.59185658781043e-08	1937	1469
chr18	33510346	33510755	+	3.83460121550369	1.84313852090339	1.3377991909207	5.62506593036308	5.03901079368749	14.2669121578584	1.18218560710182	0.468583473400139	2.52289223630453	0.0116394063741977	0.0186660154516741	3901	3550
chr18	33527921	33529274	+	6.09467500163467	1.82823463956234	1.86713258139341	6.60001681418338	6.68846883648828	68.3407891350857	-0.0944994943596601	0.244749718799518	-0.386106651411795	0.699417683980186	0.741997122431752	6038	6003
chr18	33552679	33553137	+	5.53066400593226	1.45157901415764	2.37928689531163	5.16917433202573	6.81034961515367	46.2270055180475	-3.08566765506568	0.34776373511696	-8.87288507534551	7.12748769845189e-19	4.69858409288883e-18	949	594
chr18	33667204	33667437	+	3.22007224621487	1.62495677978032	1.74119812262522	5.04892848209758	5.20077663928893	9.31833531676567	-0.498094139064142	0.565040617084755	-0.881519175796575	0.378036879754922	0.432595339262263	5467	5340
chr18	33741744	33742329	+	4.39522209385139	1.97301017846635	0.742061331288055	6.13116808391955	4.64184293783222	21.0423232476199	3.75542652698983	0.565323849958987	6.64296496116744	3.07434945588464e-11	1.27879855026691e-10	1504	1072
chr18	33776990	33777768	+	5.6177343958046	2.18578449630509	0.983022461042669	6.886652482681	5.03452883764835	49.1028342705984	2.92874931239404	0.854271423237829	3.42835922252157	0.000607241380190495	0.00119688156095518	3174	2745
chr18	33783881	33784645	+	5.08413459256502	1.97271252441629	1.41473801545902	6.3776882785845	5.40132089213065	33.9216535555039	1.91312839562813	0.37544138270301	5.09567800399214	3.47495331172144e-07	1.00412507704985e-06	2165	1692
chr18	33794272	33795540	+	8.62478240809701	2.45252024373807	2.7613367376095	8.18945304353612	9.13064434377453	394.746429889133	-1.04912984115661	0.17683360420891	-5.93286466025531	2.97694237083498e-09	1.05517005506763e-08	3841	3482
chr18	33825263	33825736	+	3.51246813155908	1.57932669092637	1.45664969785395	5.33354635999459	5.19073828671866	11.4119081205957	0.362764720393451	0.474796008283173	0.764043324005989	0.444841425139364	0.499000888590974	5577	5461
chr18	33833499	33833764	+	3.53490776813069	1.82401667477631	1.59899901241695	5.3322228477998	5.1360178843174	11.590796210135	0.365876010293979	0.509885938707926	0.717564424743944	0.473025899518955	0.52693198493422	5616	5508
chr18	33849332	33849596	+	3.49950128562309	1.93100875049389	1.37921022570956	5.48169009639513	4.91522818283881	11.3097982242466	1.65916136223142	0.566209724719622	2.93029471200447	0.00338640665151191	0.00594426487425885	3564	3164
chr18	33855914	33856541	+	4.75826993028079	2.0176155256667	1.00353480511773	6.28471905577652	4.92685818449119	27.0633763183588	2.65267643461298	0.415122944581079	6.39009832927911	1.65779117644107e-10	6.4982090224407e-10	1596	1157
chr18	33871527	33872148	+	4.89139389113568	2.06314403806649	1.18145355235791	6.37418163582018	5.03234032190641	29.67947960582	2.92332504834073	0.430714884200627	6.78714656858491	1.14373002098856e-11	4.89410055492779e-11	1462	1030
chr18	33873496	33873783	+	2.62111183524505	1.60690409578184	0.782571632722135	5.11694848397937	4.60797006993518	6.15224021770618	0.954893378528187	0.690227626017164	1.38344705794845	0.166527829954309	0.208777175189209	4990	4788
chr18	33889089	33889731	+	4.64639595078593	1.9609697025528	1.21133033268451	6.19011715884636	5.06447829012888	25.04404946619	2.40093426113707	0.412938970399177	5.81425932945043	6.09029373345936e-09	2.10037913983031e-08	1814	1364
chr18	33923216	33923579	+	3.70432250981168	1.61516255850099	1.6838279950034	5.25643973301229	5.35344114779626	13.0350346232902	-0.250324042590916	0.506366579298189	-0.494353404874901	0.6210566149124	0.668501407930484	5812	5751
chr18	33932434	33932806	+	3.08715019764694	1.66532851839375	1.1078156019251	5.31882259216798	4.79915364589278	8.49815818130185	1.64093163662801	0.628532654328405	2.61073410478787	0.00903481102195054	0.0147230470834391	3839	3480
chr18	33950282	33950910	+	5.12021148707986	2.104830998282	1.43390734110974	6.47730323476638	5.29802700979162	34.7806137755155	2.2449309428059	0.346402458386833	6.48070153214372	9.12971166211594e-11	3.64722069975717e-10	1566	1127
chr18	33953050	33953895	+	5.55057882352854	2.13407618242313	1.11781277053706	6.85058143239884	5.10916936537346	46.8695430230055	3.17620350274631	0.385986974507739	8.22878416246304	1.89123198755801e-16	1.09147115444307e-15	1084	700
chr18	33977506	33978065	+	3.95436412933147	1.8189245448717	1.03306609823284	5.81007648837417	4.83795699173581	15.5018031149085	2.64930192891946	0.528083800273485	5.01682105671	5.25334545572811e-07	1.49521970750842e-06	2198	1723
chr18	33978507	33979063	+	4.05211754205607	1.84147746364669	1.1352129236309	5.84415661876799	4.92212560585329	16.5885690974218	2.40454478882282	0.489269526753619	4.91456070190464	8.89817532347559e-07	2.47298910811476e-06	2251	1767
chr18	33987548	33988129	+	4.54132526669863	1.97377773597125	1.01986301233047	6.13163836986702	4.91070657909067	23.2849401153287	2.45247524448001	0.433854885568847	5.65275470221905	1.57896569123288e-08	5.21817716024982e-08	1893	1428
chr18	33998270	33998546	+	3.7933231547171	2.0216345884494	1.44877519039586	5.63805189497869	4.98355615737435	13.8644949152525	1.62678497533776	0.487805041050737	3.3349080850695	0.000853275981761215	0.00163544563170899	3264	2845
chr18	34005971	34007700	+	7.82062014104134	2.4915537924709	1.73857554845566	8.71091071983345	6.63202987800806	226.069121757148	2.5250421833075	0.193842198147447	13.0262770822833	8.67376041269781e-39	1.40577837155019e-37	1006	634
chr18	34052335	34053621	+	6.59616572299603	2.285890949249	1.15431369517073	7.72612734251332	5.36547326781773	96.7483883026748	3.70017226941718	0.333376545190901	11.099077972922	1.26744645568015e-28	1.36945509960881e-27	579	361
chr18	34062311	34062582	+	3.15303022926558	1.69052590061881	1.55347008227527	5.18656097966213	5.05753378830654	8.8952196426586	0.345182281443093	0.554685232048355	0.622302995463562	0.533742651896753	0.586455174703388	5693	5599
chr18	34067848	34068069	+	3.44668442502718	2.08648948110359	1.19332292665393	5.58999405526383	4.67704041037529	10.9032356246974	2.89575771372023	0.636819590471595	4.54721832846848	5.43595993871735e-06	1.39603306143743e-05	2436	1966
chr18	34069277	34069598	+	3.68802817541683	1.93166155003011	1.41916803414759	5.60380378121093	4.96528438888903	12.8886403657403	1.76260075454647	0.497386951996228	3.54372133702422	0.000394521998089989	0.000798489039162398	3091	2655
chr18	34070170	34070599	+	3.6905715214822	1.83765796882582	1.10955852288923	5.65458977343472	4.81882130167484	12.9113819592207	2.37688924451619	0.553212826126595	4.29651868550906	1.73501349558374e-05	4.1795319323727e-05	2597	2129
chr18	34079759	34080792	+	5.49504850647924	1.84002542579278	1.71967198422859	6.36766213429123	6.11262621646135	45.0997804897056	0.418660786933405	0.282656238409969	1.48116591832009	0.138562365705157	0.176943490477947	5313	5165
chr18	34094065	34094311	+	3.58994822870882	1.97446288084515	1.60113601195607	5.49890274839886	5.03567621397588	12.0415418593063	1.22216054864283	0.488705270019479	2.5008131150174	0.0123908545586994	0.0197697490740177	3921	3570
chr18	34102837	34103527	+	5.12726654665615	1.97718614694729	1.63857880236653	6.29537913363835	5.65995017050749	34.9511142976549	1.16811671117724	0.333744043029365	3.50003763535177	0.000465192474956754	0.000931576223857059	3561	3160
chr18	34117967	34118761	+	6.03981620700422	2.04378260743068	2.07033388264465	6.57186248227208	6.63045831096142	65.7909029007433	-0.0577008527753516	0.259933515734644	-0.221983119846139	0.824327023937283	0.851831823877047	6124	6100
chr18	34139169	34139417	+	2.79632870791977	1.59266480224503	1.24939726650286	5.03587086835731	4.88213189080515	6.94670439825857	0.0720171141883878	0.623500395632096	0.115504520434791	0.908045237670844	0.923395807358388	6152	6136
chr18	34152624	34153040	+	3.80787606964518	1.79792576361275	1.39483382471231	5.59034033819577	5.0557947379861	14.0050581612636	1.49305462380851	0.511155858747072	2.92093810187021	0.00348979154770478	0.00611715772553688	3569	3171
chr18	34159747	34160269	+	4.86720627161534	2.11157807095041	1.35005577512609	6.32576098564622	5.11282049811691	29.1860339178964	2.5646258568042	0.41215173978584	6.22252828081429	4.89206563695215e-10	1.85034840536715e-09	1654	1211
chr18	34162896	34163232	+	4.53701224624296	2.19589704898504	1.4528633938421	6.10789318559784	5.036869342967	23.2154323875192	2.43122886981811	0.452397350069618	5.37410059860866	7.69658809960886e-08	2.37308305328502e-07	2029	1561
chr18	34182397	34183906	+	5.82597552482653	1.83541278255031	1.56888014239755	6.72531626860177	6.13410478575591	56.7274663646568	0.88099528117508	0.261587662532933	3.36787779914568	0.00075749162957367	0.0014653270360584	4231	3911
chr18	34202255	34202524	+	3.25579469166601	0.985412756843596	1.88071841294007	4.65367196561296	5.43523678029541	9.55194607299973	-2.48516686766108	0.623220849102191	-3.98761830776553	6.67399249821354e-05	0.000150405248807003	2776	2324
chr18	34220518	34221749	+	9.28056305402742	2.56133245822097	3.01386432370597	8.47599101294607	9.88916433016569	621.910452235547	-1.51806060580847	0.169536131255521	-8.95420105771131	3.42204697037112e-19	2.28721429985489e-18	2792	2341
chr18	34227735	34228087	+	3.10416266982155	1.64804230247311	1.25816271418552	5.2828254616601	4.86966368675314	8.59896289674922	1.30032411757212	0.609290167478548	2.13416232031662	0.0328294959044803	0.0480649020309919	4273	3961
chr18	34247029	34248051	+	7.16980132107448	2.20949422379862	2.34890159519638	7.245772401889	7.62981423585322	143.987655596594	-0.507278917576959	0.227059315470031	-2.23412510747182	0.025474842418747	0.0382367116534744	5137	4969
chr18	34259279	34259533	+	3.80204258396177	1.87287294367109	1.82809397257564	5.38092632262942	5.33770858053194	13.9485435450215	0.0212858974371457	0.466227919654138	0.0456555614535831	0.963584783670655	0.969161801711192	6220	6214
chr18	34330601	34331549	+	9.36929060256527	2.59544361526775	3.18683717774808	8.23983793209598	10.0803335037497	661.359367786761	-1.97455651405059	0.164644172648588	-11.9928721574922	3.87241031674255e-33	5.01569336263797e-32	1857	1398
chr18	34340787	34341045	+	3.44492342341246	1.68993749480925	1.77874191098202	5.17089039750597	5.27506218659327	10.8899348914807	-0.341540002995946	0.512397124689598	-0.666553316829881	0.505057496588553	0.558338875889377	5659	5559
chr18	34348527	34349100	+	4.71376550839674	1.5381352287517	1.94697343228485	5.40245720452119	6.07241252465386	26.2412676296524	-1.37487152143001	0.373975368449642	-3.67636918744061	0.0002365770797208	0.000493177677685214	3096	2662
chr18	34358402	34358800	+	4.27699821398487	1.62388818248741	1.9342082777865	5.29562619006915	5.78317190129776	19.3867385666421	-1.11741836209127	0.411133337605551	-2.71789772291183	0.0065698142918825	0.0109865699572352	3741	3361
chr18	34372266	34373893	+	9.55995827218101	2.43994907137498	2.99554291221651	8.47391416129783	10.2200133496395	754.804007348449	-1.89018081877616	0.195352809072307	-9.67572889149771	3.82357203237424e-22	3.04329092042408e-21	2009	1539
chr18	34379812	34380918	+	6.116090135805	2.11196685199474	1.64414838112377	7.08096486346328	6.03255581103568	69.3627953483531	1.48419977015784	0.261827294567774	5.66862126657943	1.43951169208061e-08	4.78423235290375e-08	2876	2429
chr18	34389922	34390278	+	3.10609180207884	1.59774306889713	1.33984674083121	5.22719951330081	4.95534787285457	8.61046888522655	0.789036838342159	0.586968754843935	1.34425696739505	0.178865305808751	0.222417283470393	5031	4847
chr18	34410065	34411051	+	8.76118531151518	1.74241729966775	3.05986793519335	6.1230811466145	9.72890333439454	433.889935474575	-4.38621708482427	0.224869581769328	-19.5056043165663	9.83874893548215e-85	7.41580883618992e-83	153	107
chr18	34419957	34420852	+	5.51305348787871	2.03910739612399	1.51643204769077	6.67607761028937	5.63986696256087	45.6661572231023	1.76024919453255	0.302716877835086	5.81483664578323	6.06931255306616e-09	2.09429781202327e-08	2256	1773
chr18	34430935	34431136	+	2.17261703956825	1.21275517702176	1.17995998890448	4.77715272263746	4.73447742829413	4.50840474296302	0.214268782990379	0.851439252832311	0.251654809521189	0.801307889731551	0.833552071526535	6014	5974
chr18	34438541	34438854	+	3.49564594596753	1.6091476798148	1.73495989941268	5.16083716249736	5.327398041164	11.2796151962816	-0.576851877295936	0.483429686077242	-1.1932487679372	0.232771960384099	0.280798570027559	5186	5023
