chrom	chromStart	chromEnd	strand	gene_name	log2BaseMean	meanLog10FpkmGrp1_kidney	meanLog10FpkmGrp2_liver	meanVstCountGrp1_kidney	meanVstCountGrp2_liver	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cRank	cRank_rerank
chr18	42510009	42512009	+	Tcerg1	10.7704851087048	3.03254899846426	3.4568178635656	9.98806553557936	11.3402497064617	1746.78351858338	-1.39581348599744	0.137020742702975	-10.1868772454634	2.26936912481843e-24	1.98528982430159e-23	274	214
chr18	42579152	42581152	-	Gpr151	6.00516249065931	1.93291917899782	1.76875431908157	7.04581937627477	6.72572620578031	64.2294256537419	0.5748827247931	0.245321640536742	2.34338366372941	0.019109720834179	0.0278960630664605	833	769
chr18	43058971	43060971	-	Ppp2r2b	5.85315752287836	1.97117428741338	1.53306970692671	7.12685711922948	6.35476743016741	57.8064079867747	1.42565875074964	0.279597906284376	5.09896075294505	3.41523347374038e-07	8.00178016198133e-07	519	436
chr18	43206196	43208196	+	Stk32a	6.70578697884557	2.22845826721493	1.81828664400834	7.7047838196827	6.819606806066	104.386184865983	1.37049652215091	0.208273661953571	6.58026804395663	4.69600906185552e-11	1.49485524063254e-10	382	308
chr18	43437786	43439786	-	Dpysl3	7.12744377728297	2.42017518716682	1.68172583872498	8.19899709725839	6.57340274775324	139.821632791053	2.52977785017012	0.22188129905033	11.401491973401	4.11014193107587e-30	6.40760588229263e-29	78	40
chr18	43477296	43479296	-	Eif3j2	6.2852621858859	1.94267219433988	1.95259573352919	7.0609747122066	7.08011268479408	77.9924294173257	-0.00534224910505188	0.205702244708785	-0.0259707866222605	0.979280639486821	0.982512588792058	1212	1212
chr18	43687273	43689273	-	Jakmip2	6.76309345221766	2.31589590434434	1.57373526681427	7.92350843614551	6.40243817405544	108.616046918877	2.54626996586558	0.226517808050479	11.2409262114091	2.56675087263911e-29	3.71567745372519e-28	84	45
chr18	43736737	43738737	-	Spink1	5.79772492804807	1.77152568057892	1.81383918481035	6.7446497499187	6.80726669842714	55.6274446084964	-0.0479810519596286	0.263715911017127	-0.18194219595841	0.855628089527368	0.872855500725905	1192	1188
chr18	43762788	43764788	+	Scgb3a2	4.58108750863277	1.51451565020759	1.34371239767242	6.32014195737686	6.08723949902156	23.9356239376394	0.601577773888564	0.337014113861465	1.78502249355602	0.0742576684221097	0.0983630989120756	918	869
chr18	43792378	43794378	-	Gm94	4.94970627196053	1.65107302267751	1.35361154566693	6.53659683081277	6.11704736885737	30.9036699978896	0.940131087722873	0.351517817645495	2.67449056784653	0.00748428815232062	0.0117582614899507	774	700
chr18	43961734	43963734	+	Spink5	4.53592936895785	1.54500231045757	1.2649309518001	6.36145852782246	5.99350595180423	23.1980135766915	0.94883593834559	0.344430910896902	2.75479322072114	0.00587292392185999	0.00935973196458945	763	685
chr18	44026368	44028368	+	Spink14	4.76708992182205	1.56502553850882	1.42083345720246	6.38690337960383	6.18677657172555	27.2293364701952	0.462967533758188	0.30472214624097	1.51931042580699	0.128684376664649	0.164954290421958	948	906
chr18	44069892	44071892	+	Spink6	4.78250684832693	1.58742837935823	1.38059005266145	6.42856717522734	6.13364742333886	27.5218748600445	0.769909474199623	0.32584869167513	2.36278215585785	0.0181383281409195	0.0267024298055183	826	762
chr18	44102906	44104906	+	Spink12	4.6059323179844	1.57645778747826	1.20794712584382	6.41287022130862	5.95035762612745	24.3513916552261	1.16217842220381	0.373908886297987	3.10818615120479	0.00188239460925008	0.0031791553400668	720	638
chr18	44114762	44116762	+	Gm37797	4.0288331424173	1.33859648777648	1.17219371431897	6.08772473413543	5.90360589170839	16.3229865733769	0.531376189493543	0.414779994766184	1.28110370846859	0.200157241454513	0.243634840449137	999	964
chr18	44159373	44161373	-	Gm10267	4.51719592198879	1.50062740506962	1.26201181403204	6.29503184707811	6.023958274416	22.8987338207995	0.619020961566207	0.380766679968793	1.62572250706638	0.104008699879271	0.134834306026859	938	892
chr18	44174573	44176573	-	Spinkl	4.14038780218911	1.45506001698807	1.02342553306931	6.22883200659604	5.78829667399189	17.6352216349717	1.13866306749623	0.400554656143117	2.84271584422525	0.00447309313175642	0.00719481646589393	756	679
chr18	44195677	44197677	-	Spink11	4.27409086544435	1.49973614773284	1.12869391384155	6.29149224654894	5.85173051891155	19.3477093541865	1.18189736463938	0.37050982758493	3.18992176899399	0.0014231131149851	0.00243048531997455	712	630
chr18	44199763	44201763	+	Gm10542	4.45859890179179	1.49618340880543	1.28959264687497	6.29218659977304	6.01950877295937	21.9873053666533	0.726827510484039	0.345078274388192	2.10626853218352	0.0351810331116584	0.0490597892933219	872	818
chr18	44268626	44270626	+	Npy6r	4.37158935464447	1.47113389326843	1.25418678962796	6.2569364848952	5.98328709133042	20.7004375087771	0.789572729828953	0.362976053396484	2.17527498698789	0.0296095157712214	0.0416726518261635	864	806
chr18	44332573	44334573	+	Myot	4.92531622179186	1.7215447162255	1.21009073382612	6.64864132330259	5.93112346915635	30.385607308447	1.75514951252592	0.333911097090097	5.25633777320176	1.46952284975606e-07	3.58823250060918e-07	498	421
chr18	44379001	44381001	+	Dcp2	7.57472406248006	2.34277985227283	2.32450683824671	7.99091539613018	7.94301432118045	190.642248542885	0.0603998854818954	0.161434412517039	0.374145044666484	0.708296407507178	0.745704269721843	1182	1175
chr18	44811682	44813682	-	Mcc	6.39133529689585	2.16168119676583	1.66203214213516	7.54293812745983	6.5405061401361	83.9428358056104	1.67868061658491	0.211037383131401	7.95442301111025	1.7996824258067e-15	7.65179660762567e-15	286	228
chr18	44826245	44828245	+	Ythdc2	6.51736347991596	2.00582694376337	2.02826384939278	7.19118998463219	7.24182639727869	91.6055739478775	-0.102623634380867	0.195149934596187	-0.525870708556579	0.598978041893184	0.641724492460011	1149	1138
chr18	45267359	45269359	+	Kcnn2	7.47982520885045	2.52228923856429	1.79469695518449	8.47677310958157	6.77554613792847	178.505560964273	2.48466581923668	0.221473400918588	11.2188001309919	3.29713502384707e-29	4.66199556860237e-28	86	48
chr18	46212107	46214107	-	Trim36	6.64616641921822	2.27198380728259	1.54064278660301	7.81171644273829	6.38351772750008	100.160261183717	2.32530584235727	0.420172027343864	5.53417574477006	3.12695323659297e-08	8.005000285678e-08	475	398
chr18	46280350	46282350	-	Pggt1b	7.32272682509062	2.32242602939149	2.1757857916453	7.93907931800475	7.57846630160209	160.088606539838	0.475926207058634	0.189329216134438	2.5137494190051	0.0119455276081513	0.0181345337971436	886	835
chr18	46311428	46313428	-	Ccdc112	8.50522386846863	2.72972411347867	2.45252688126832	9.06613377681755	8.28171933556535	363.351957516167	0.899611298359341	0.153143035648256	5.87432066075535	4.24580833000747e-09	1.18144231791512e-08	579	494
chr18	46525471	46527471	-	Fem1c	11.0364450274546	3.19972943977825	3.49389660752869	10.5147307508444	11.4608868877507	2100.39511115932	-0.979797065568587	0.156995490979048	-6.24092487916958	4.34991129586783e-10	1.29327436082525e-09	513	434
chr18	46574033	46576033	-	Ticam2	6.98073958505463	2.25440681423011	2.02597298973523	7.76707127162181	7.23650015506163	126.302517467932	0.782172119087937	0.184434618083422	4.24091814875097	2.22607310033864e-05	4.51150815001964e-05	662	575
chr18	46596203	46598203	+	Eif1a	9.66210570828277	2.85179923988029	3.04544327767133	9.43160698684991	10.0281019213044	810.183957550475	-0.651205008511945	0.14790684588373	-4.40280505355282	1.06860180442493e-05	2.23652288155028e-05	777	704
chr18	46597035	46599035	-	Tmed7	9.75933243510854	2.88817837095077	3.06913135049055	9.54250356442638	10.1022329954632	866.666082707945	-0.604677029107853	0.153029039465456	-3.95138747011707	7.76994057066209e-05	0.000149261417597553	811	746
chr18	46727842	46729842	-	Cdo1	7.53094715502386	2.42449036908628	2.16153198991459	8.21115193436821	7.54415630026922	184.944316420742	0.911669132136919	0.20610457489682	4.42333282797493	9.71898405542036e-06	2.04468591892581e-05	578	492
chr18	46740375	46742375	+	Ap3s1	9.76135535777986	2.88411204735481	3.06860218219707	9.53053453788395	10.1009907918074	867.882159664489	-0.621246136961749	0.170836690864273	-3.6364912819303	0.000276376992598343	0.000509976362670084	798	734
chr18	46741079	46743079	-	Atg12	9.80372798958538	2.89746239136324	3.07860028653683	9.57176839134712	10.1324892225007	893.750286848667	-0.606702680132962	0.180010193996477	-3.37037956941947	0.000750647090143429	0.0013133623908121	808	742
chr18	46848538	46850538	+	Lvrn	6.2446392500556	2.11535674324549	1.62106827584862	7.43546903176899	6.47712338072673	75.8269742217306	1.68301413687981	0.224268621587707	7.50445659747195	6.16839439689944e-14	2.35873194548104e-13	318	253
chr18	46924481	46926481	+	Arl14epl	4.42538281180624	1.45615716013326	1.33910457959579	6.23040258635709	6.07924001896478	21.4868607175563	0.424464030566699	0.331660907357334	1.27981327057451	0.200610815536621	0.243906828203839	1000	965
chr18	46957361	46959361	+	Commd10	8.90560736372055	2.71188152032814	2.74483668597735	9.01507486371329	9.11278516482347	479.573244909481	-0.124487710794327	0.176536552246577	-0.705166772603838	0.480706456649558	0.534313575215597	1126	1111
chr18	47368370	47370370	-	Sema6a	8.7505412063125	2.87685266807936	2.3174965070955	9.50936887433942	7.92583383613036	430.700505413423	1.89005263650643	0.175366598233369	10.7777230986213	4.38608149647603e-27	4.7198894687742e-26	113	71
chr18	48043834	48045834	+	Eno1b	4.9679469770256	1.60355101904083	1.50985699986786	6.44747780896915	6.30642361649607	31.2968808835141	0.339775995112348	0.282834436102826	1.20132470357613	0.229625271372621	0.275369161724958	1014	979
chr18	49755101	49757101	-	Dtwd2	10.9469911860459	3.07708294485062	3.51012292602873	10.128391198293	11.5133457602083	1974.1161856148	-1.41235177677294	0.162030172644168	-8.71659737026004	2.86687419046303e-18	1.40558656263984e-17	265	205
chr18	49831169	49833169	+	Dmxl1	11.1086955617063	3.08712679071288	3.57343292967012	10.1598100649018	11.719368402109	2208.26188631364	-1.58708032825391	0.15735170257461	-10.0861973673363	6.35851663667643e-24	5.18923236926077e-23	188	138
chr18	49977926	49979926	+	Tnfaip8	9.88735502163841	2.95275813264902	3.09030799436994	9.74024544460804	10.1686032851699	947.08822971496	-0.462775491171002	0.149049622447628	-3.1048417538502	0.00190380850410179	0.00321086149928956	896	846
chr18	50126700	50128700	+	Hsd17b4	8.14620761258092	2.50557172872174	2.49769453114263	8.4289879233432	8.40405201417261	283.304088637756	0.0513807220264814	0.17595370608884	0.292012729760514	0.77027689101689	0.801769159515165	1188	1184
chr18	50276868	50278868	+	Fam170a	4.95883371430289	1.66531469182617	1.32305060825703	6.55299854258822	6.09300838038964	31.0998068307082	1.02792243237683	0.367210203166443	2.79927524756416	0.00512174579497106	0.0081947932719537	760	681
chr18	50568199	50570199	-	Pudp	4.34761646295271	1.47050125816173	1.24627862418082	6.2544669271425	5.97218003150951	20.35930577186	0.803427291481689	0.358025123864131	2.24405282738366	0.0248290025822977	0.0355200789883224	850	791
chr18	51116397	51118397	+	Prr16	7.07610459653811	2.31057229688921	1.99572895205429	7.90946833192477	7.17298258967234	134.933484611565	1.06099836855962	0.194234588256882	5.46245845336471	4.69585456878949e-08	1.1773524032264e-07	485	407
chr18	51865381	51867381	-	Gm4950	5.2247605347937	1.7499867998338	1.46920057113502	6.69365266838851	6.25010750940941	37.3946644991554	0.954126991547622	0.275554343676616	3.46257285883094	0.000535037034167224	0.000958181198155146	679	590
chr18	52330035	52332035	+	Ftmt	4.68240711959444	1.56460904206293	1.36183016868088	6.38688525169831	6.1090623403054	25.6770422030886	0.711283042683988	0.314499354905765	2.2616359353014	0.0237199058780113	0.0340536074942878	847	788
chr18	52464192	52466192	+	Srfbp1	8.68955521292018	2.65513649121471	2.67288515682915	8.85107175674522	8.90062146136268	412.873271066703	-0.0443607487152875	0.176649176984993	-0.251123438401618	0.801718675188047	0.82828369501161	1194	1190
chr18	52529367	52531367	-	Lox	6.69057160575097	2.26155620013024	1.68428495881244	7.78738696960075	6.58420258831571	103.291061707064	1.97249217374728	0.234163916074359	8.42355306835966	3.65235542142849e-17	1.71477381948148e-16	259	198
chr18	52614414	52616414	+	Zfp474	5.5482354913916	1.89861458365078	1.42447846642185	6.97140050316542	6.20144602837686	46.7934758335945	1.58379794564358	0.286685288243467	5.52451768748783	3.30391953211757e-08	8.42886556212221e-08	476	400
chr18	52644708	52646708	+	1700034E13Rik	4.83782091586107	1.62301295339128	1.21092805583954	6.48377865003323	6.02478860439978	28.5975751104413	0.888041384268254	0.640251357097457	1.38701991713714	0.165435689601775	0.205275304648733	980	936
chr18	52692178	52694178	+	Gykl1	4.45007748315518	1.46310285264315	1.33337495569928	6.24592399965266	6.07154774435511	21.8578179994174	0.470065553666907	0.342397264688848	1.37286597220359	0.169794016780006	0.209826752443585	984	943
chr18	52766208	52768208	+	Sncaip	6.62348476544938	2.28415473906478	1.40984905486604	7.8470140829767	6.18121925644115	98.5978829865051	2.86532022771041	0.269331303399129	10.6386453841358	1.96972084222812e-26	1.97948805301603e-25	121	80
chr18	53174864	53176864	+	Snx2	9.41749176285033	2.73251779770696	2.99521938710961	9.0749789465922	9.87222905108565	683.828984271161	-0.890868834827604	0.16495608393649	-5.40064248355095	6.64026456355096e-08	1.64786973658734e-07	586	501
chr18	53244161	53246161	+	Snx24	7.90780373413477	2.56100751450921	2.24098357139424	8.58050053867458	7.73838870891271	240.151953538401	1.04911659853931	0.185045685267135	5.66950046430312	1.4321446271513e-08	3.77367348902085e-08	473	395
chr18	53417507	53419507	-	Ppic	7.35044765136695	2.41835578268805	2.02413823293943	8.18984501507322	7.2335822105095	163.194389748566	1.33014159413922	0.183976057765276	7.2299711728592	4.83096570306361e-13	1.77475960571763e-12	331	264
chr18	53463045	53465045	+	Prdm6	7.43513515339291	2.49979043829826	1.87765569014167	8.4094290419997	6.9326778365313	173.060798410316	2.10011948801693	0.18517000495561	11.3415749409327	8.1661424589908e-30	1.2412536537666e-28	80	43
chr18	53744047	53746047	-	Cep120	10.0067644599105	2.73604135173471	3.24870282453221	9.08495853335732	10.6704577652135	1028.81257039871	-1.70968447206749	0.136992974999296	-12.4800886474381	9.58798449639021e-36	2.3317978295221e-34	146	100
chr18	53860612	53862612	+	Csnk1g3	9.2485078655841	2.69686549699694	2.94167911328698	8.96969852782402	9.70601512303662	608.244629025651	-0.820895885888781	0.138930207570363	-5.90869257481695	3.44833538652722e-09	9.63948466670598e-09	638	554
chr18	54989680	54991680	-	Zfp608	7.07524693592341	2.28751662820846	2.04266073352237	7.84915075476591	7.27585969653337	134.853292512843	0.778036541945423	0.194254550375565	4.0052422990411	6.19539430996644e-05	0.000120345039631297	664	578
chr18	56430631	56432631	+	Gramd3	8.51765799723107	2.78187102357931	2.34334908847449	9.22108535210549	7.99432127658402	366.497106284242	1.44961948739834	0.161799519725165	8.95935593542359	3.2658034206634e-19	1.75717564580827e-18	246	183
chr18	56560942	56562942	+	Phax	8.85523663702009	2.78035326153289	2.64674171771924	9.21626962111827	8.82461152465772	463.118197712219	0.433309332743164	0.137758235632752	3.14543323491976	0.00165841042982898	0.00280867281709197	924	878
chr18	56572451	56574451	-	Aldh7a1	8.72843186362245	2.56765279206493	2.76940202259509	8.59849482948066	9.18408995673033	424.150326903451	-0.677440808444814	0.142896614983781	-4.74077575960568	2.12901464286003e-06	4.70705782857782e-06	763	685
chr18	56586849	56588849	+	Tex43	4.99269263833817	1.62060283481033	1.45571595852569	6.47489347072152	6.25870135204465	31.8383273196773	0.45749849812004	0.332610673089194	1.37547750308468	0.168983455626125	0.209037519879316	983	941
chr18	56706312	56708312	+	Lmnb1	10.1543361151937	2.88482100231653	3.25206098449564	9.53185596069499	10.6815894602366	1139.61919795536	-1.23410964453277	0.15212240269696	-8.11260946877902	4.95441036871711e-16	2.18281268418841e-15	358	284
chr18	56925048	56927048	-	March3	10.7942153416303	2.94559474988695	3.49119232910916	9.71964281326954	11.4519674874962	1775.75316533053	-1.79514346184447	0.163770334237555	-10.9613469997597	5.86202822678867e-28	6.8540637728606e-27	125	83
chr18	56974868	56976868	-	C330018D20Rik	7.96253362387673	2.09504354002049	2.64286218205831	7.38825073383834	8.81326115890245	249.437337540154	-1.83423971507742	0.157012028463259	-11.6821604881478	1.57247201541746e-31	2.80232503176222e-30	117	77
chr18	57131589	57133589	+	Megf10	6.47076610260083	2.19120026191806	1.63321874577912	7.61793502488798	6.49506488610014	88.6940919576316	1.93159921442465	0.238743568278453	8.09068587000331	5.93296868689843e-16	2.58583868217509e-15	279	218
chr18	57353232	57355232	+	Prrc1	8.24640137189738	2.50194350695853	2.56464563878497	8.41534892303772	8.5911382186097	303.678586456333	-0.215290244663381	0.153826352502983	-1.39956672676878	0.161643103627885	0.201185275344429	1073	1047
chr18	57467015	57469015	+	Ctxn3	6.21747277712647	2.16835075541038	1.32931281031235	7.55764150611625	6.07931827226403	74.412484164569	2.70517023335874	0.259131361687048	10.4393779886271	1.63880968432868e-25	1.52121570697991e-24	131	87
chr18	57532279	57534279	+	1700011I03Rik	4.83317339924327	1.62180660941161	1.35383398077683	6.4875494237451	6.09640158429059	28.5055987355485	1.0090836795623	0.329540662313226	3.0620915564076	0.00219796212359148	0.00365729090023766	730	652
chr18	57877177	57879177	+	Slc12a2	9.05556378963138	2.79264321735735	2.75796774390263	9.25417693548958	9.15091619678533	532.103760662711	0.113976170306185	0.163401139881911	0.697523716104765	0.485475102726058	0.539121209967933	1136	1123
chr18	58209426	58211426	-	Fbn2	8.5374205105403	2.88277115303152	1.84659515337268	9.52625765862433	6.87019737278242	371.552047815425	3.47987009129107	0.181633731461381	19.1587215837768	8.18592158544562e-82	3.31802688263396e-79	3	2
chr18	58554756	58556756	+	Slc27a6	7.96978002308262	2.69859818755223	1.78243066302736	8.97728666038624	6.74854892426542	250.693368450586	3.09004142919585	0.195384423313739	15.815188216074	2.44477980448321e-56	2.97285224225158e-54	10	7
chr18	58657981	58659981	+	Isoc1	8.63936670449354	2.49734960834298	2.76333392120093	8.40462225077552	9.16666790147736	398.757185118697	-0.884670034327677	0.168727421076881	-5.24319063659827	1.57823324873449e-07	3.81537103471399e-07	593	506
chr18	58835263	58837263	+	Adamts19	7.67757354058473	2.60918607299465	1.71505431777448	8.71763114227395	6.64020672386266	204.729266112534	2.92546114057067	0.206867434848058	14.1417190323813	2.10088930758049e-45	1.27734069900894e-43	20	11
chr18	59060747	59062747	+	A730017C20Rik	6.54321264379036	2.26553943719543	1.38056833700949	7.79579168125704	6.15647932092172	93.2616884379042	2.85976548550216	0.259219368749905	11.0322214705386	2.6718250840854e-28	3.31524418596718e-27	98	55
chr18	59173900	59175900	+	Chsy3	8.84076757739369	2.85197950264529	2.48331673516806	9.43488955492109	8.36628457303277	458.496711906411	1.24963919591162	0.191879401021756	6.51262818862942	7.38471451154592e-11	2.31438475413398e-10	388	314
chr18	60272767	60274767	-	Gm4841	5.45057414816819	1.82893352690837	1.49679019692375	6.84093262052374	6.2917938921284	43.7306882198853	1.17811534354538	0.277477044570462	4.24581192065499	2.17803276247971e-05	4.43632803881963e-05	597	509
chr18	60291879	60293879	+	F830016B08Rik	5.79934209402488	2.009212299891	1.37046945998953	7.20247045169818	6.1252304741833	55.6898342653798	2.13384882045447	0.270294197234687	7.89454173373069	2.91383883580319e-15	1.23028750845024e-14	288	230
chr18	60374528	60376528	+	Iigp1	6.31425184450281	2.16374003091829	1.51314857062329	7.55108099557019	6.31608604639801	79.5754687136	2.19501375596496	0.248668002947959	8.82708563201968	1.07438542222105e-18	5.48929694714619e-18	238	177
chr18	60501483	60503483	-	Smim3	9.98356979549445	2.58709165234786	3.27626137656109	8.65542525369233	10.7585926172374	1012.40427942328	-2.28137026417735	0.155614538636758	-14.6603928152409	1.15602228613755e-48	8.78576937464539e-47	49	20
chr18	60524684	60526684	+	Dctn4	3.48513508975231	1.10955212247882	1.10077118761071	5.84377025686438	5.82270556764846	11.1977353989286	0.110439953286478	0.484593003253866	0.227902492493523	0.819722044981645	0.842588340403788	1183	1177
chr18	60559235	60561235	+	Rbm22	9.13827452150599	2.67717854158381	2.89729826100571	8.91258053363352	9.57064715816139	563.501062922505	-0.744581411523421	0.156369999551961	-4.76166408938307	1.92003086761103e-06	4.27611270149269e-06	702	618
chr18	60591288	60593288	-	Myoz3	6.373713789072	2.11832326533866	1.74625372639179	7.44465075361814	6.68543087684292	82.9237692162316	1.281969309469	0.222193210712963	5.76961512620242	7.94527830808373e-09	2.1469907605844e-08	450	369
chr18	60659642	60661642	-	Synpo	6.47116359183487	2.06883981753875	1.92887628837861	7.32931584826125	7.0314107332781	88.7185321912347	0.487890797991093	0.192677642508694	2.53216092764411	0.0113361950200415	0.0172310164304631	880	829
chr18	60712889	60714889	-	Ndst1	6.44887719996454	2.08918306844798	1.8693266038874	7.37670440265363	6.91804583700271	87.3585617985797	0.700008052455462	0.218255367342777	3.20728906224825	0.00133992284685612	0.00229162613470751	743	663
chr18	60773009	60775009	+	Rps14	9.02897838928466	2.68289321488812	2.84113859619868	8.92959423071582	9.39951362782295	522.388160412046	-0.527841745799248	0.151752034777388	-3.47831741810622	0.000504572045046766	0.000906291885933335	854	795
chr18	60802347	60804347	+	Cd74	6.15675903533892	1.98427762480418	1.80864335619287	7.14860937627228	6.80222152790986	71.3459205240707	0.572692015532535	0.232282494741694	2.46549795398653	0.0136822956598578	0.0205150080424009	828	764
chr18	60848471	60850471	-	Tcof1	8.82379570103235	2.68928301699256	2.72629854083672	8.94734837032461	9.05709049903275	453.134554875105	-0.139967768882139	0.146399961633872	-0.956064245646328	0.339039777236036	0.388569622166842	1119	1102
chr18	60910279	60912279	+	Arsi	6.65890379987677	2.23301306715059	1.74502260503465	7.71739560991387	6.68567938583765	101.048479275117	1.66700422275428	0.22250461518924	7.49199840792737	6.78327456954891e-14	2.58572472619795e-13	319	255
chr18	60924117	60926117	+	Camk2a	5.94354699834306	1.99734641200752	1.5937497132899	7.17402677907208	6.44626233360701	61.5440294346796	1.33884422511978	0.262743142291944	5.09563908477632	3.47566734131425e-07	8.12771439815025e-07	520	438
chr18	61013699	61015699	-	Slc6a7	6.04410232846433	2.07626968791083	1.49848645127221	7.3455151713072	6.29259715906365	65.9866525834819	1.97749866347491	0.237725279222571	8.31841977404292	8.9143807020116e-17	4.10601777789625e-16	264	203
chr18	61035699	61037699	-	Cdx1	6.1323598699953	2.06997553893149	1.61245997250518	7.33400337880126	6.4662777351179	70.149449150531	1.54080478612564	0.238136784570085	6.47025107400897	9.78402088973811e-11	3.0350432147759e-10	392	319
chr18	61043649	61045649	+	Pdgfrb	6.97890471922407	2.34319116614389	1.82039359193893	7.99121424535666	6.81927387046137	126.141983982249	1.76711807512148	0.184555423984198	9.57499940653481	1.01857892014609e-21	7.07766838227226e-21	175	125
chr18	61104071	61106071	+	Csf1r	5.35682474468546	1.69079043128679	1.65409387167079	6.59057274970591	6.52771182722952	40.9793371834365	0.137786647304237	0.255885043420401	0.538470890922151	0.590251996184595	0.635173829522538	1130	1117
chr18	61176550	61178550	-	Hmgxb3	8.85346635813061	2.64103248857443	2.78213938435194	8.8075530225196	9.22233383650027	462.550270639579	-0.479121333781856	0.144675032066698	-3.31170712000238	0.000927285695799052	0.00160395363597674	885	834
chr18	61211112	61213112	-	Slc26a2	9.24002611759872	2.6031227686049	2.98342258573133	8.6988932543944	9.83491813741314	604.679189265739	-1.27401400498903	0.138650545288172	-9.18866927166506	3.97731020368367e-20	2.33642956892722e-19	337	270
chr18	61218981	61220981	+	Pde6a	6.07774482330604	1.75493430404908	1.97862966578886	6.7025241782926	7.13901760756357	67.5434901170091	-0.79798375283538	0.234226843336565	-3.40688428989644	0.000657089771922116	0.00116305846092765	687	601
chr18	61399931	61401931	-	Ppargc1b	8.18462468141449	2.59293622573322	2.42202791782333	8.66993526492922	8.2003804031518	290.949444507478	0.544402556179115	0.161666164707212	3.36744894743475	0.000758670718006897	0.00132549366824193	845	785
chr18	61536036	61538036	-	Arhgef37	6.58907266779758	2.234475947221	1.67637649460946	7.71768639940565	6.5638070044567	96.2738892323933	1.88480926644863	0.203235039241011	9.27403696472577	1.79230786555625e-20	1.10631795153116e-19	197	149
chr18	61553773	61555773	+	Csnk1a1	10.0720910031038	2.84137426403234	3.23907777545226	9.39961092457662	10.6396865376391	1076.46895885972	-1.3284665239558	0.12978127687553	-10.236195512469	1.36498768500825e-24	1.21155111311681e-23	312	249
chr18	61686434	61688434	+	Il17b	6.07427976360305	1.99267133411777	1.7390838769466	7.16406181118128	6.67537919753332	67.3814590687438	0.871917657258407	0.22467185934252	3.88084942996417	0.000104092272564125	0.000199019187795559	636	551
chr18	61707135	61709135	-	Pcyox1l	9.15288422066611	2.73567539552421	2.86668406933631	9.08462669510674	9.47687745217641	569.236444384862	-0.435675451088689	0.153724989442213	-2.83412249803708	0.00459517137142097	0.0073814113443169	920	871
chr18	61725831	61727831	-	Grpel2	9.01114713641839	2.63998877466679	2.86318148295478	8.80463833430756	9.46576320561971	515.971345116307	-0.745229964359467	0.133799700932871	-5.56974312471264	2.5511517428093e-08	6.57245872723752e-08	701	616
chr18	61786202	61788202	-	Afap1l1	6.85233709008186	2.25491620599326	1.91384819666423	7.76846953585904	7.00140450085474	115.547087889692	1.14903799330464	0.187611396700051	6.1245639311651	9.09322979230482e-10	2.64530321230686e-09	418	341
chr18	61911352	61913352	-	Ablim3	6.85155621751004	2.31187654441014	1.7505458398784	7.91096269786914	6.69681467161853	115.48456383903	1.89258635436573	0.202315426204295	9.35463197183306	8.38912614926701e-21	5.36904073553089e-20	190	141
chr18	61951574	61953574	+	Sh3tc2	10.0183661689552	2.62326844710584	3.28044188140014	8.76190868552468	10.7719025692873	1037.11931952013	-2.14384725758768	0.176581129285777	-12.1408627652284	6.41460723608466e-34	1.36844954369806e-32	59	26
chr18	62178625	62180625	+	Gm9949	10.3386309773277	2.52372197908771	3.4127911726997	8.47804750831263	11.1977792591014	1294.90538900903	-2.93311911958859	0.152068349833512	-19.2881630056474	6.75304560028918e-83	4.10585172497582e-80	12	9
chr18	62179459	62181459	-	Adrb2	10.3052497108872	2.50359116358529	3.40406530960849	8.42299367680195	11.1695612536822	1265.28766955019	-2.96606445692843	0.155769124665875	-19.0414144220855	7.74086924100786e-81	2.35322424926639e-78	10	7
chr18	62322703	62324703	+	Htr4	6.29737383314715	2.14298167782474	1.59062245183764	7.49972244311279	6.43181877651736	78.6499439912814	1.80253941084335	0.229355118163467	7.85916366408982	3.8670669413509e-15	1.62150117264921e-14	290	233
chr18	62547410	62549410	+	Spink10	9.81829537692942	2.81236345400901	3.1432270344253	9.31222377741429	10.3350243746253	902.820505962619	-1.10218635859603	0.125953318254759	-8.75075284929534	2.11934072965237e-18	1.07379930302387e-17	433	356
chr18	62548243	62550243	-	Fbxo38	9.79482602642619	2.79846665898138	3.13917563019225	9.2705233187172	10.3222390063486	888.25249544537	-1.13563503448892	0.127004975472523	-8.94165783870893	3.83375036206059e-19	2.03573818352213e-18	408	329
chr18	62578431	62580431	-	Gm36368	3.91416959835679	1.35125939963053	1.06242218917855	6.09642275427945	5.80554325499423	15.075872546973	0.728868765996541	0.424396524872903	1.7174239732873	0.0859017345316255	0.112804005605245	926	880
chr18	62595764	62597764	-	Spink7	4.56812554887337	1.60025106944342	1.1681139675832	6.44486707105964	5.89044497709577	23.7215364063936	1.46691772984616	0.350284237644456	4.18779257585409	2.81680774264309e-05	5.63361548528618e-05	608	519
chr18	62660607	62662607	+	Gm17732	4.39713062236741	1.49622105912027	1.21500082830482	6.2954246719952	5.94087016766994	21.0701783716143	1.02160535611219	0.376387670681363	2.71423703720902	0.00664286157612758	0.010517864162202	768	693
chr18	62740887	62742887	-	Spink13	4.7200727726584	1.57400747176309	1.35573239165139	6.40955823627893	6.10026519267739	26.3562419848864	0.77284057898967	0.328401499888872	2.35334058842969	0.01860558361191	0.0273241421160418	828	764
